sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
116.8,6.2247,20,3.2,4.4757,10,7.4667,0.4973,2,0.4,20,1
122.4,6.2118,21,3.2,4.6577,10.5,7.4947,0.4903,2,0.4,20,1
128,6.2,22,3.2,4.8397,11,7.52,0.484,2,0.4,20,1
133.6,6.1892,23,3.2,5.0217,11.5,7.5429,0.4783,2,0.4,20,1
139.2,6.1793,24,3.2,5.2037,12,7.5636,0.4731,2,0.4,20,1
144.8,6.1702,25,3.2,5.3857,12.5,7.5826,0.4683,2,0.4,20,1
150.4,6.1617,26,3.2,5.5676,13,7.6,0.464,2,0.4,20,1
156,6.1538,27,3.2,5.7496,13.5,7.616,0.46,2,0.4,20,1
161.6,6.1465,28,3.2,5.9316,14,7.6308,0.4563,2,0.4,20,1
167.2,6.1397,29,3.2,6.1136,14.5,7.6444,0.4529,2,0.4,20,1
172.8,6.1333,30,3.2,6.2956,15,7.6571,0.4497,2,0.4,20,1
102.4,5.9,20,1.6,4.8757,10,7.2889,0.5417,2,0.2,20,1
107.2,5.8826,21,1.6,5.0577,10.5,7.3263,0.5324,2,0.2,20,1
112,5.8667,22,1.6,5.2397,11,7.36,0.524,2,0.2,20,1
116.8,5.8521,23,1.6,5.4217,11.5,7.3905,0.5164,2,0.2,20,1
121.6,5.8386,24,1.6,5.6037,12,7.4182,0.5094,2,0.2,20,1
126.4,5.8262,25,1.6,5.7857,12.5,7.4435,0.5031,2,0.2,20,1
131.2,5.8146,26,1.6,5.9676,13,7.4667,0.4973,2,0.2,20,1
136,5.8039,27,1.6,6.1496,13.5,7.488,0.492,2,0.2,20,1
140.8,5.7939,28,1.6,6.3316,14,7.5077,0.487,2,0.2,20,1
145.6,5.7846,29,1.6,6.5136,14.5,7.5259,0.4825,2,0.2,20,1
150.4,5.7759,30,1.6,6.6956,15,7.5429,0.4783,2,0.2,20,1
160,8,20,8,3.6362,10,8,0.404,2,1,22,1
168,8,21,8,3.8382,10.5,8,0.404,2,1,22,1
176,8,22,8,4.0403,11,8,0.404,2,1,22,1
184,8,23,8,4.2423,11.5,8,0.404,2,1,22,1
192,8,24,8,4.4443,12,8,0.404,2,1,22,1
200,8,25,8,4.6463,12.5,8,0.404,2,1,22,1
208,8,26,8,4.8483,13,8,0.404,2,1,22,1
216,8,27,8,5.0503,13.5,8,0.404,2,1,22,1
224,8,28,8,5.2523,14,8,0.404,2,1,22,1
232,8,29,8,5.4544,14.5,8,0.404,2,1,22,1
240,8,30,8,5.6564,15,8,0.404,2,1,22,1
145.6,7.3143,20,6.4,4.0362,10,7.8222,0.4485,2,0.8,22,1
152.8,7.3103,21,6.4,4.2382,10.5,7.8316,0.4461,2,0.8,22,1
160,7.3067,22,6.4,4.4403,11,7.84,0.444,2,0.8,22,1
167.2,7.3033,23,6.4,4.6423,11.5,7.8476,0.4421,2,0.8,22,1
174.4,7.3003,24,6.4,4.8443,12,7.8545,0.4404,2,0.8,22,1
181.6,7.2975,25,6.4,5.0463,12.5,7.8609,0.4388,2,0.8,22,1
188.8,7.2949,26,6.4,5.2483,13,7.8667,0.4374,2,0.8,22,1
196,7.2925,27,6.4,5.4503,13.5,7.872,0.436,2,0.8,22,1
203.2,7.2903,28,6.4,5.6523,14,7.8769,0.4348,2,0.8,22,1
210.4,7.2882,29,6.4,5.8544,14.5,7.8815,0.4337,2,0.8,22,1
217.6,7.2863,30,6.4,6.0564,15,7.8857,0.4326,2,0.8,22,1
131.2,6.7122,20,4.8,4.4362,10,7.6444,0.4929,2,0.6,22,1
137.6,6.7039,21,4.8,4.6382,10.5,7.6632,0.4882,2,0.6,22,1
144,6.6963,22,4.8,4.8403,11,7.68,0.484,2,0.6,22,1
150.4,6.6894,23,4.8,5.0423,11.5,7.6952,0.4802,2,0.6,22,1
156.8,6.683,24,4.8,5.2443,12,7.7091,0.4768,2,0.6,22,1
163.2,6.6771,25,4.8,5.4463,12.5,7.7217,0.4736,2,0.6,22,1
169.6,6.6717,26,4.8,5.6483,13,7.7333,0.4707,2,0.6,22,1
176,6.6667,27,4.8,5.8503,13.5,7.744,0.468,2,0.6,22,1
182.4,6.662,28,4.8,6.0523,14,7.7538,0.4656,2,0.6,22,1
188.8,6.6576,29,4.8,6.2544,14.5,7.763,0.4633,2,0.6,22,1
195.2,6.6536,30,4.8,6.4564,15,7.7714,0.4612,2,0.6,22,1
116.8,6.2247,20,3.2,4.8362,10,7.4667,0.5374,2,0.4,22,1
122.4,6.2118,21,3.2,5.0382,10.5,7.4947,0.5303,2,0.4,22,1
128,6.2,22,3.2,5.2403,11,7.52,0.524,2,0.4,22,1
133.6,6.1892,23,3.2,5.4423,11.5,7.5429,0.5183,2,0.4,22,1
139.2,6.1793,24,3.2,5.6443,12,7.5636,0.5131,2,0.4,22,1
144.8,6.1702,25,3.2,5.8463,12.5,7.5826,0.5084,2,0.4,22,1
150.4,6.1617,26,3.2,6.0483,13,7.6,0.504,2,0.4,22,1
156,6.1538,27,3.2,6.2503,13.5,7.616,0.5,2,0.4,22,1
161.6,6.1465,28,3.2,6.4523,14,7.6308,0.4963,2,0.4,22,1
167.2,6.1397,29,3.2,6.6544,14.5,7.6444,0.4929,2,0.4,22,1
172.8,6.1333,30,3.2,6.8564,15,7.6571,0.4897,2,0.4,22,1
102.4,5.9,20,1.6,5.2362,10,7.2889,0.5818,2,0.2,22,1
107.2,5.8826,21,1.6,5.4382,10.5,7.3263,0.5724,2,0.2,22,1
112,5.8667,22,1.6,5.6403,11,7.36,0.564,2,0.2,22,1
116.8,5.8521,23,1.6,5.8423,11.5,7.3905,0.5564,2,0.2,22,1
121.6,5.8386,24,1.6,6.0443,12,7.4182,0.5495,2,0.2,22,1
126.4,5.8262,25,1.6,6.2463,12.5,7.4435,0.5432,2,0.2,22,1
131.2,5.8146,26,1.6,6.4483,13,7.4667,0.5374,2,0.2,22,1
136,5.8039,27,1.6,6.6503,13.5,7.488,0.532,2,0.2,22,1
140.8,5.7939,28,1.6,6.8523,14,7.5077,0.5271,2,0.2,22,1
145.6,5.7846,29,1.6,7.0544,14.5,7.5259,0.5225,2,0.2,22,1
150.4,5.7759,30,1.6,7.2564,15,7.5429,0.5183,2,0.2,22,1
160,8,20,8,4.0071,10,8,0.4452,2,1,24,1
168,8,21,8,4.2297,10.5,8,0.4452,2,1,24,1
176,8,22,8,4.4523,11,8,0.4452,2,1,24,1
184,8,23,8,4.6749,11.5,8,0.4452,2,1,24,1
192,8,24,8,4.8975,12,8,0.4452,2,1,24,1
200,8,25,8,5.1201,12.5,8,0.4452,2,1,24,1
208,8,26,8,5.3427,13,8,0.4452,2,1,24,1
216,8,27,8,5.5654,13.5,8,0.4452,2,1,24,1
224,8,28,8,5.788,14,8,0.4452,2,1,24,1
232,8,29,8,6.0106,14.5,8,0.4452,2,1,24,1
240,8,30,8,6.2332,15,8,0.4452,2,1,24,1
145.6,7.3143,20,6.4,4.4071,10,7.8222,0.4897,2,0.8,24,1
152.8,7.3103,21,6.4,4.6297,10.5,7.8316,0.4873,2,0.8,24,1
160,7.3067,22,6.4,4.8523,11,7.84,0.4852,2,0.8,24,1
167.2,7.3033,23,6.4,5.0749,11.5,7.8476,0.4833,2,0.8,24,1
174.4,7.3003,24,6.4,5.2975,12,7.8545,0.4816,2,0.8,24,1
181.6,7.2975,25,6.4,5.5201,12.5,7.8609,0.48,2,0.8,24,1
188.8,7.2949,26,6.4,5.7427,13,7.8667,0.4786,2,0.8,24,1
196,7.2925,27,6.4,5.9654,13.5,7.872,0.4772,2,0.8,24,1
203.2,7.2903,28,6.4,6.188,14,7.8769,0.476,2,0.8,24,1
210.4,7.2882,29,6.4,6.4106,14.5,7.8815,0.4749,2,0.8,24,1
217.6,7.2863,30,6.4,6.6332,15,7.8857,0.4738,2,0.8,24,1
131.2,6.7122,20,4.8,4.8071,10,7.6444,0.5341,2,0.6,24,1
137.6,6.7039,21,4.8,5.0297,10.5,7.6632,0.5294,2,0.6,24,1
144,6.6963,22,4.8,5.2523,11,7.68,0.5252,2,0.6,24,1
150.4,6.6894,23,4.8,5.4749,11.5,7.6952,0.5214,2,0.6,24,1
156.8,6.683,24,4.8,5.6975,12,7.7091,0.518,2,0.6,24,1
163.2,6.6771,25,4.8,5.9201,12.5,7.7217,0.5148,2,0.6,24,1
169.6,6.6717,26,4.8,6.1427,13,7.7333,0.5119,2,0.6,24,1
176,6.6667,27,4.8,6.3654,13.5,7.744,0.5092,2,0.6,24,1
182.4,6.662,28,4.8,6.588,14,7.7538,0.5068,2,0.6,24,1
188.8,6.6576,29,4.8,6.8106,14.5,7.763,0.5045,2,0.6,24,1
195.2,6.6536,30,4.8,7.0332,15,7.7714,0.5024,2,0.6,24,1
116.8,6.2247,20,3.2,5.2071,10,7.4667,0.5786,2,0.4,24,1
122.4,6.2118,21,3.2,5.4297,10.5,7.4947,0.5715,2,0.4,24,1
128,6.2,22,3.2,5.6523,11,7.52,0.5652,2,0.4,24,1
133.6,6.1892,23,3.2,5.8749,11.5,7.5429,0.5595,2,0.4,24,1
139.2,6.1793,24,3.2,6.0975,12,7.5636,0.5543,2,0.4,24,1
144.8,6.1702,25,3.2,6.3201,12.5,7.5826,0.5496,2,0.4,24,1
150.4,6.1617,26,3.2,6.5427,13,7.6,0.5452,2,0.4,24,1
156,6.1538,27,3.2,6.7654,13.5,7.616,0.5412,2,0.4,24,1
161.6,6.1465,28,3.2,6.988,14,7.6308,0.5375,2,0.4,24,1
167.2,6.1397,29,3.2,7.2106,14.5,7.6444,0.5341,2,0.4,24,1
172.8,6.1333,30,3.2,7.4332,15,7.6571,0.5309,2,0.4,24,1
102.4,5.9,20,1.6,5.6071,10,7.2889,0.623,2,0.2,24,1
107.2,5.8826,21,1.6,5.8297,10.5,7.3263,0.6136,2,0.2,24,1
112,5.8667,22,1.6,6.0523,11,7.36,0.6052,2,0.2,24,1
116.8,5.8521,23,1.6,6.2749,11.5,7.3905,0.5976,2,0.2,24,1
121.6,5.8386,24,1.6,6.4975,12,7.4182,0.5907,2,0.2,24,1
126.4,5.8262,25,1.6,6.7201,12.5,7.4435,0.5844,2,0.2,24,1
131.2,5.8146,26,1.6,6.9427,13,7.4667,0.5786,2,0.2,24,1
136,5.8039,27,1.6,7.1654,13.5,7.488,0.5732,2,0.2,24,1
140.8,5.7939,28,1.6,7.388,14,7.5077,0.5683,2,0.2,24,1
145.6,5.7846,29,1.6,7.6106,14.5,7.5259,0.5637,2,0.2,24,1
150.4,5.7759,30,1.6,7.8332,15,7.5429,0.5595,2,0.2,24,1
160,8,20,8,4.3896,10,8,0.4877,2,1,26,1
168,8,21,8,4.6335,10.5,8,0.4877,2,1,26,1
176,8,22,8,4.8773,11,8,0.4877,2,1,26,1
184,8,23,8,5.1212,11.5,8,0.4877,2,1,26,1
192,8,24,8,5.3651,12,8,0.4877,2,1,26,1
200,8,25,8,5.6089,12.5,8,0.4877,2,1,26,1
208,8,26,8,5.8528,13,8,0.4877,2,1,26,1
216,8,27,8,6.0967,13.5,8,0.4877,2,1,26,1
224,8,28,8,6.3405,14,8,0.4877,2,1,26,1
232,8,29,8,6.5844,14.5,8,0.4877,2,1,26,1
240,8,30,8,6.8283,15,8,0.4877,2,1,26,1
145.6,7.3143,20,6.4,4.7896,10,7.8222,0.5322,2,0.8,26,1
152.8,7.3103,21,6.4,5.0335,10.5,7.8316,0.5298,2,0.8,26,1
160,7.3067,22,6.4,5.2773,11,7.84,0.5277,2,0.8,26,1
167.2,7.3033,23,6.4,5.5212,11.5,7.8476,0.5258,2,0.8,26,1
174.4,7.3003,24,6.4,5.7651,12,7.8545,0.5241,2,0.8,26,1
181.6,7.2975,25,6.4,6.0089,12.5,7.8609,0.5225,2,0.8,26,1
188.8,7.2949,26,6.4,6.2528,13,7.8667,0.5211,2,0.8,26,1
196,7.2925,27,6.4,6.4967,13.5,7.872,0.5197,2,0.8,26,1
203.2,7.2903,28,6.4,6.7405,14,7.8769,0.5185,2,0.8,26,1
210.4,7.2882,29,6.4,6.9844,14.5,7.8815,0.5174,2,0.8,26,1
217.6,7.2863,30,6.4,7.2283,15,7.8857,0.5163,2,0.8,26,1
131.2,6.7122,20,4.8,5.1896,10,7.6444,0.5766,2,0.6,26,1
137.6,6.7039,21,4.8,5.4335,10.5,7.6632,0.5719,2,0.6,26,1
144,6.6963,22,4.8,5.6773,11,7.68,0.5677,2,0.6,26,1
150.4,6.6894,23,4.8,5.9212,11.5,7.6952,0.5639,2,0.6,26,1
156.8,6.683,24,4.8,6.1651,12,7.7091,0.5605,2,0.6,26,1
163.2,6.6771,25,4.8,6.4089,12.5,7.7217,0.5573,2,0.6,26,1
169.6,6.6717,26,4.8,6.6528,13,7.7333,0.5544,2,0.6,26,1
176,6.6667,27,4.8,6.8967,13.5,7.744,0.5517,2,0.6,26,1
182.4,6.662,28,4.8,7.1405,14,7.7538,0.5493,2,0.6,26,1
188.8,6.6576,29,4.8,7.3844,14.5,7.763,0.547,2,0.6,26,1
195.2,6.6536,30,4.8,7.6283,15,7.7714,0.5449,2,0.6,26,1
116.8,6.2247,20,3.2,5.5896,10,7.4667,0.6211,2,0.4,26,1
122.4,6.2118,21,3.2,5.8335,10.5,7.4947,0.614,2,0.4,26,1
128,6.2,22,3.2,6.0773,11,7.52,0.6077,2,0.4,26,1
133.6,6.1892,23,3.2,6.3212,11.5,7.5429,0.602,2,0.4,26,1
139.2,6.1793,24,3.2,6.5651,12,7.5636,0.5968,2,0.4,26,1
144.8,6.1702,25,3.2,6.8089,12.5,7.5826,0.5921,2,0.4,26,1
150.4,6.1617,26,3.2,7.0528,13,7.6,0.5877,2,0.4,26,1
156,6.1538,27,3.2,7.2967,13.5,7.616,0.5837,2,0.4,26,1
161.6,6.1465,28,3.2,7.5405,14,7.6308,0.58,2,0.4,26,1
167.2,6.1397,29,3.2,7.7844,14.5,7.6444,0.5766,2,0.4,26,1
172.8,6.1333,30,3.2,8.0283,15,7.6571,0.5734,2,0.4,26,1
102.4,5.9,20,1.6,5.9896,10,7.2889,0.6655,2,0.2,26,1
107.2,5.8826,21,1.6,6.2335,10.5,7.3263,0.6562,2,0.2,26,1
112,5.8667,22,1.6,6.4773,11,7.36,0.6477,2,0.2,26,1
116.8,5.8521,23,1.6,6.7212,11.5,7.3905,0.6401,2,0.2,26,1
121.6,5.8386,24,1.6,6.9651,12,7.4182,0.6332,2,0.2,26,1
126.4,5.8262,25,1.6,7.2089,12.5,7.4435,0.6269,2,0.2,26,1
131.2,5.8146,26,1.6,7.4528,13,7.4667,0.6211,2,0.2,26,1
136,5.8039,27,1.6,7.6967,13.5,7.488,0.6157,2,0.2,26,1
140.8,5.7939,28,1.6,7.9405,14,7.5077,0.6108,2,0.2,26,1
145.6,5.7846,29,1.6,8.1844,14.5,7.5259,0.6063,2,0.2,26,1
150.4,5.7759,30,1.6,8.4283,15,7.5429,0.602,2,0.2,26,1
160,8,20,8,4.7854,10,8,0.5317,2,1,28,1
168,8,21,8,5.0512,10.5,8,0.5317,2,1,28,1
176,8,22,8,5.3171,11,8,0.5317,2,1,28,1
184,8,23,8,5.5829,11.5,8,0.5317,2,1,28,1
192,8,24,8,5.8488,12,8,0.5317,2,1,28,1
200,8,25,8,6.1147,12.5,8,0.5317,2,1,28,1
208,8,26,8,6.3805,13,8,0.5317,2,1,28,1
216,8,27,8,6.6464,13.5,8,0.5317,2,1,28,1
224,8,28,8,6.9122,14,8,0.5317,2,1,28,1
232,8,29,8,7.1781,14.5,8,0.5317,2,1,28,1
240,8,30,8,7.4439,15,8,0.5317,2,1,28,1
145.6,7.3143,20,6.4,5.1854,10,7.8222,0.5762,2,0.8,28,1
152.8,7.3103,21,6.4,5.4512,10.5,7.8316,0.5738,2,0.8,28,1
160,7.3067,22,6.4,5.7171,11,7.84,0.5717,2,0.8,28,1
167.2,7.3033,23,6.4,5.9829,11.5,7.8476,0.5698,2,0.8,28,1
174.4,7.3003,24,6.4,6.2488,12,7.8545,0.5681,2,0.8,28,1
181.6,7.2975,25,6.4,6.5147,12.5,7.8609,0.5665,2,0.8,28,1
188.8,7.2949,26,6.4,6.7805,13,7.8667,0.565,2,0.8,28,1
196,7.2925,27,6.4,7.0464,13.5,7.872,0.5637,2,0.8,28,1
203.2,7.2903,28,6.4,7.3122,14,7.8769,0.5625,2,0.8,28,1
210.4,7.2882,29,6.4,7.5781,14.5,7.8815,0.5613,2,0.8,28,1
217.6,7.2863,30,6.4,7.8439,15,7.8857,0.5603,2,0.8,28,1
131.2,6.7122,20,4.8,5.5854,10,7.6444,0.6206,2,0.6,28,1
137.6,6.7039,21,4.8,5.8512,10.5,7.6632,0.6159,2,0.6,28,1
144,6.6963,22,4.8,6.1171,11,7.68,0.6117,2,0.6,28,1
150.4,6.6894,23,4.8,6.3829,11.5,7.6952,0.6079,2,0.6,28,1
156.8,6.683,24,4.8,6.6488,12,7.7091,0.6044,2,0.6,28,1
163.2,6.6771,25,4.8,6.9147,12.5,7.7217,0.6013,2,0.6,28,1
169.6,6.6717,26,4.8,7.1805,13,7.7333,0.5984,2,0.6,28,1
176,6.6667,27,4.8,7.4464,13.5,7.744,0.5957,2,0.6,28,1
182.4,6.662,28,4.8,7.7122,14,7.7538,0.5932,2,0.6,28,1
188.8,6.6576,29,4.8,7.9781,14.5,7.763,0.591,2,0.6,28,1
195.2,6.6536,30,4.8,8.2439,15,7.7714,0.5889,2,0.6,28,1
116.8,6.2247,20,3.2,5.9854,10,7.4667,0.665,2,0.4,28,1
122.4,6.2118,21,3.2,6.2512,10.5,7.4947,0.658,2,0.4,28,1
128,6.2,22,3.2,6.5171,11,7.52,0.6517,2,0.4,28,1
133.6,6.1892,23,3.2,6.7829,11.5,7.5429,0.646,2,0.4,28,1
139.2,6.1793,24,3.2,7.0488,12,7.5636,0.6408,2,0.4,28,1
144.8,6.1702,25,3.2,7.3147,12.5,7.5826,0.6361,2,0.4,28,1
150.4,6.1617,26,3.2,7.5805,13,7.6,0.6317,2,0.4,28,1
156,6.1538,27,3.2,7.8464,13.5,7.616,0.6277,2,0.4,28,1
161.6,6.1465,28,3.2,8.1122,14,7.6308,0.624,2,0.4,28,1
167.2,6.1397,29,3.2,8.3781,14.5,7.6444,0.6206,2,0.4,28,1
172.8,6.1333,30,3.2,8.6439,15,7.6571,0.6174,2,0.4,28,1
102.4,5.9,20,1.6,6.3854,10,7.2889,0.7095,2,0.2,28,1
107.2,5.8826,21,1.6,6.6512,10.5,7.3263,0.7001,2,0.2,28,1
112,5.8667,22,1.6,6.9171,11,7.36,0.6917,2,0.2,28,1
116.8,5.8521,23,1.6,7.1829,11.5,7.3905,0.6841,2,0.2,28,1
121.6,5.8386,24,1.6,7.4488,12,7.4182,0.6772,2,0.2,28,1
126.4,5.8262,25,1.6,7.7147,12.5,7.4435,0.6708,2,0.2,28,1
131.2,5.8146,26,1.6,7.9805,13,7.4667,0.665,2,0.2,28,1
136,5.8039,27,1.6,8.2464,13.5,7.488,0.6597,2,0.2,28,1
140.8,5.7939,28,1.6,8.5122,14,7.5077,0.6548,2,0.2,28,1
145.6,5.7846,29,1.6,8.7781,14.5,7.5259,0.6502,2,0.2,28,1
150.4,5.7759,30,1.6,9.0439,15,7.5429,0.646,2,0.2,28,1
160,8,20,8,5.1962,10,8,0.5774,2,1,30,1
168,8,21,8,5.4848,10.5,8,0.5774,2,1,30,1
176,8,22,8,5.7735,11,8,0.5774,2,1,30,1
184,8,23,8,6.0622,11.5,8,0.5774,2,1,30,1
192,8,24,8,6.3509,12,8,0.5774,2,1,30,1
200,8,25,8,6.6395,12.5,8,0.5774,2,1,30,1
208,8,26,8,6.9282,13,8,0.5774,2,1,30,1
216,8,27,8,7.2169,13.5,8,0.5774,2,1,30,1
224,8,28,8,7.5056,14,8,0.5774,2,1,30,1
232,8,29,8,7.7942,14.5,8,0.5774,2,1,30,1
240,8,30,8,8.0829,15,8,0.5774,2,1,30,1
145.6,7.3143,20,6.4,5.5962,10,7.8222,0.6218,2,0.8,30,1
152.8,7.3103,21,6.4,5.8848,10.5,7.8316,0.6195,2,0.8,30,1
160,7.3067,22,6.4,6.1735,11,7.84,0.6174,2,0.8,30,1
167.2,7.3033,23,6.4,6.4622,11.5,7.8476,0.6154,2,0.8,30,1
174.4,7.3003,24,6.4,6.7509,12,7.8545,0.6137,2,0.8,30,1
181.6,7.2975,25,6.4,7.0395,12.5,7.8609,0.6121,2,0.8,30,1
188.8,7.2949,26,6.4,7.3282,13,7.8667,0.6107,2,0.8,30,1
196,7.2925,27,6.4,7.6169,13.5,7.872,0.6094,2,0.8,30,1
203.2,7.2903,28,6.4,7.9056,14,7.8769,0.6081,2,0.8,30,1
210.4,7.2882,29,6.4,8.1942,14.5,7.8815,0.607,2,0.8,30,1
217.6,7.2863,30,6.4,8.4829,15,7.8857,0.6059,2,0.8,30,1
131.2,6.7122,20,4.8,5.9962,10,7.6444,0.6662,2,0.6,30,1
137.6,6.7039,21,4.8,6.2848,10.5,7.6632,0.6616,2,0.6,30,1
144,6.6963,22,4.8,6.5735,11,7.68,0.6574,2,0.6,30,1
150.4,6.6894,23,4.8,6.8622,11.5,7.6952,0.6535,2,0.6,30,1
156.8,6.683,24,4.8,7.1509,12,7.7091,0.6501,2,0.6,30,1
163.2,6.6771,25,4.8,7.4395,12.5,7.7217,0.6469,2,0.6,30,1
169.6,6.6717,26,4.8,7.7282,13,7.7333,0.644,2,0.6,30,1
176,6.6667,27,4.8,8.0169,13.5,7.744,0.6414,2,0.6,30,1
182.4,6.662,28,4.8,8.3056,14,7.7538,0.6389,2,0.6,30,1
188.8,6.6576,29,4.8,8.5942,14.5,7.763,0.6366,2,0.6,30,1
195.2,6.6536,30,4.8,8.8829,15,7.7714,0.6345,2,0.6,30,1
116.8,6.2247,20,3.2,6.3962,10,7.4667,0.7107,2,0.4,30,1
122.4,6.2118,21,3.2,6.6848,10.5,7.4947,0.7037,2,0.4,30,1
128,6.2,22,3.2,6.9735,11,7.52,0.6974,2,0.4,30,1
133.6,6.1892,23,3.2,7.2622,11.5,7.5429,0.6916,2,0.4,30,1
139.2,6.1793,24,3.2,7.5509,12,7.5636,0.6864,2,0.4,30,1
144.8,6.1702,25,3.2,7.8395,12.5,7.5826,0.6817,2,0.4,30,1
150.4,6.1617,26,3.2,8.1282,13,7.6,0.6774,2,0.4,30,1
156,6.1538,27,3.2,8.4169,13.5,7.616,0.6734,2,0.4,30,1
161.6,6.1465,28,3.2,8.7056,14,7.6308,0.6697,2,0.4,30,1
167.2,6.1397,29,3.2,8.9942,14.5,7.6444,0.6662,2,0.4,30,1
172.8,6.1333,30,3.2,9.2829,15,7.6571,0.6631,2,0.4,30,1
102.4,5.9,20,1.6,6.7962,10,7.2889,0.7551,2,0.2,30,1
107.2,5.8826,21,1.6,7.0848,10.5,7.3263,0.7458,2,0.2,30,1
112,5.8667,22,1.6,7.3735,11,7.36,0.7374,2,0.2,30,1
116.8,5.8521,23,1.6,7.6622,11.5,7.3905,0.7297,2,0.2,30,1
121.6,5.8386,24,1.6,7.9509,12,7.4182,0.7228,2,0.2,30,1
126.4,5.8262,25,1.6,8.2395,12.5,7.4435,0.7165,2,0.2,30,1
131.2,5.8146,26,1.6,8.5282,13,7.4667,0.7107,2,0.2,30,1
136,5.8039,27,1.6,8.8169,13.5,7.488,0.7054,2,0.2,30,1
140.8,5.7939,28,1.6,9.1056,14,7.5077,0.7004,2,0.2,30,1
145.6,5.7846,29,1.6,9.3942,14.5,7.5259,0.6959,2,0.2,30,1
150.4,5.7759,30,1.6,9.6829,15,7.5429,0.6916,2,0.2,30,1
160,8,20,8,5.6238,10,8,0.6249,2,1,32,1
168,8,21,8,5.9363,10.5,8,0.6249,2,1,32,1
176,8,22,8,6.2487,11,8,0.6249,2,1,32,1
184,8,23,8,6.5611,11.5,8,0.6249,2,1,32,1
192,8,24,8,6.8736,12,8,0.6249,2,1,32,1
200,8,25,8,7.186,12.5,8,0.6249,2,1,32,1
208,8,26,8,7.4984,13,8,0.6249,2,1,32,1
216,8,27,8,7.8109,13.5,8,0.6249,2,1,32,1
224,8,28,8,8.1233,14,8,0.6249,2,1,32,1
232,8,29,8,8.4357,14.5,8,0.6249,2,1,32,1
240,8,30,8,8.7482,15,8,0.6249,2,1,32,1
145.6,7.3143,20,6.4,6.0238,10,7.8222,0.6693,2,0.8,32,1
152.8,7.3103,21,6.4,6.3363,10.5,7.8316,0.667,2,0.8,32,1
160,7.3067,22,6.4,6.6487,11,7.84,0.6649,2,0.8,32,1
167.2,7.3033,23,6.4,6.9611,11.5,7.8476,0.663,2,0.8,32,1
174.4,7.3003,24,6.4,7.2736,12,7.8545,0.6612,2,0.8,32,1
181.6,7.2975,25,6.4,7.586,12.5,7.8609,0.6597,2,0.8,32,1
188.8,7.2949,26,6.4,7.8984,13,7.8667,0.6582,2,0.8,32,1
196,7.2925,27,6.4,8.2109,13.5,7.872,0.6569,2,0.8,32,1
203.2,7.2903,28,6.4,8.5233,14,7.8769,0.6556,2,0.8,32,1
210.4,7.2882,29,6.4,8.8357,14.5,7.8815,0.6545,2,0.8,32,1
217.6,7.2863,30,6.4,9.1482,15,7.8857,0.6534,2,0.8,32,1
131.2,6.7122,20,4.8,6.4238,10,7.6444,0.7138,2,0.6,32,1
137.6,6.7039,21,4.8,6.7363,10.5,7.6632,0.7091,2,0.6,32,1
144,6.6963,22,4.8,7.0487,11,7.68,0.7049,2,0.6,32,1
150.4,6.6894,23,4.8,7.3611,11.5,7.6952,0.7011,2,0.6,32,1
156.8,6.683,24,4.8,7.6736,12,7.7091,0.6976,2,0.6,32,1
163.2,6.6771,25,4.8,7.986,12.5,7.7217,0.6944,2,0.6,32,1
169.6,6.6717,26,4.8,8.2984,13,7.7333,0.6915,2,0.6,32,1
176,6.6667,27,4.8,8.6109,13.5,7.744,0.6889,2,0.6,32,1
182.4,6.662,28,4.8,8.9233,14,7.7538,0.6864,2,0.6,32,1
188.8,6.6576,29,4.8,9.2357,14.5,7.763,0.6841,2,0.6,32,1
195.2,6.6536,30,4.8,9.5482,15,7.7714,0.682,2,0.6,32,1
116.8,6.2247,20,3.2,6.8238,10,7.4667,0.7582,2,0.4,32,1
122.4,6.2118,21,3.2,7.1363,10.5,7.4947,0.7512,2,0.4,32,1
128,6.2,22,3.2,7.4487,11,7.52,0.7449,2,0.4,32,1
133.6,6.1892,23,3.2,7.7611,11.5,7.5429,0.7392,2,0.4,32,1
139.2,6.1793,24,3.2,8.0736,12,7.5636,0.734,2,0.4,32,1
144.8,6.1702,25,3.2,8.386,12.5,7.5826,0.7292,2,0.4,32,1
150.4,6.1617,26,3.2,8.6984,13,7.6,0.7249,2,0.4,32,1
156,6.1538,27,3.2,9.0109,13.5,7.616,0.7209,2,0.4,32,1
161.6,6.1465,28,3.2,9.3233,14,7.6308,0.7172,2,0.4,32,1
167.2,6.1397,29,3.2,9.6357,14.5,7.6444,0.7138,2,0.4,32,1
172.8,6.1333,30,3.2,9.9482,15,7.6571,0.7106,2,0.4,32,1
102.4,5.9,20,1.6,7.2238,10,7.2889,0.8026,2,0.2,32,1
107.2,5.8826,21,1.6,7.5363,10.5,7.3263,0.7933,2,0.2,32,1
112,5.8667,22,1.6,7.8487,11,7.36,0.7849,2,0.2,32,1
116.8,5.8521,23,1.6,8.1611,11.5,7.3905,0.7773,2,0.2,32,1
121.6,5.8386,24,1.6,8.4736,12,7.4182,0.7703,2,0.2,32,1
126.4,5.8262,25,1.6,8.786,12.5,7.4435,0.764,2,0.2,32,1
131.2,5.8146,26,1.6,9.0984,13,7.4667,0.7582,2,0.2,32,1
