leadingEdgeX,cgPositionX,hTailX,hTailTipY,hTailChord,transitionSetbackRatio,cgPositionRatio,hTailAR,hTailLength,hTailCoeff
27,21.6,86.0455,23.1378,11.5689,0.9,0,4,56,0.55
30,21.6,89.0455,23.1378,11.5689,1,0,4,56,0.55
18,22.1844,77.0455,23.1378,11.5689,0.6,0.25,4,56,0.55
21,22.9344,80.0455,23.1378,11.5689,0.7,0.25,4,56,0.55
24,23.6844,83.0455,23.1378,11.5689,0.8,0.25,4,56,0.55
27,24.4344,86.0455,23.1378,11.5689,0.9,0.25,4,56,0.55
30,25.1844,89.0455,23.1378,11.5689,1,0.25,4,56,0.55
18,22.7688,77.0455,23.1378,11.5689,0.6,0.5,4,56,0.55
21,24.2688,80.0455,23.1378,11.5689,0.7,0.5,4,56,0.55
24,25.7688,83.0455,23.1378,11.5689,0.8,0.5,4,56,0.55
27,27.2688,86.0455,23.1378,11.5689,0.9,0.5,4,56,0.55
30,28.7688,89.0455,23.1378,11.5689,1,0.5,4,56,0.55
18,23.3533,77.0455,23.1378,11.5689,0.6,0.75,4,56,0.55
21,25.6033,80.0455,23.1378,11.5689,0.7,0.75,4,56,0.55
24,27.8533,83.0455,23.1378,11.5689,0.8,0.75,4,56,0.55
27,30.1033,86.0455,23.1378,11.5689,0.9,0.75,4,56,0.55
30,32.3533,89.0455,23.1378,11.5689,1,0.75,4,56,0.55
18,23.9377,77.0455,23.1378,11.5689,0.6,1,4,56,0.55
21,26.9377,80.0455,23.1378,11.5689,0.7,1,4,56,0.55
24,29.9377,83.0455,23.1378,11.5689,0.8,1,4,56,0.55
27,32.9377,86.0455,23.1378,11.5689,0.9,1,4,56,0.55
30,35.9377,89.0455,23.1378,11.5689,1,1,4,56,0.55
18,21.6,77.2109,24.5413,10.9073,0.6,0,4.5,56,0.55
21,21.6,80.2109,24.5413,10.9073,0.7,0,4.5,56,0.55
24,21.6,83.2109,24.5413,10.9073,0.8,0,4.5,56,0.55
27,21.6,86.2109,24.5413,10.9073,0.9,0,4.5,56,0.55
30,21.6,89.2109,24.5413,10.9073,1,0,4.5,56,0.55
18,22.1844,77.2109,24.5413,10.9073,0.6,0.25,4.5,56,0.55
21,22.9344,80.2109,24.5413,10.9073,0.7,0.25,4.5,56,0.55
24,23.6844,83.2109,24.5413,10.9073,0.8,0.25,4.5,56,0.55
27,24.4344,86.2109,24.5413,10.9073,0.9,0.25,4.5,56,0.55
30,25.1844,89.2109,24.5413,10.9073,1,0.25,4.5,56,0.55
18,22.7688,77.2109,24.5413,10.9073,0.6,0.5,4.5,56,0.55
21,24.2688,80.2109,24.5413,10.9073,0.7,0.5,4.5,56,0.55
24,25.7688,83.2109,24.5413,10.9073,0.8,0.5,4.5,56,0.55
27,27.2688,86.2109,24.5413,10.9073,0.9,0.5,4.5,56,0.55
30,28.7688,89.2109,24.5413,10.9073,1,0.5,4.5,56,0.55
18,23.3533,77.2109,24.5413,10.9073,0.6,0.75,4.5,56,0.55
21,25.6033,80.2109,24.5413,10.9073,0.7,0.75,4.5,56,0.55
24,27.8533,83.2109,24.5413,10.9073,0.8,0.75,4.5,56,0.55
27,30.1033,86.2109,24.5413,10.9073,0.9,0.75,4.5,56,0.55
30,32.3533,89.2109,24.5413,10.9073,1,0.75,4.5,56,0.55
18,23.9377,77.2109,24.5413,10.9073,0.6,1,4.5,56,0.55
21,26.9377,80.2109,24.5413,10.9073,0.7,1,4.5,56,0.55
24,29.9377,83.2109,24.5413,10.9073,0.8,1,4.5,56,0.55
27,32.9377,86.2109,24.5413,10.9073,0.9,1,4.5,56,0.55
30,35.9377,89.2109,24.5413,10.9073,1,1,4.5,56,0.55
18,21.6,77.3508,25.8688,10.3475,0.6,0,5,56,0.55
21,21.6,80.3508,25.8688,10.3475,0.7,0,5,56,0.55
24,21.6,83.3508,25.8688,10.3475,0.8,0,5,56,0.55
27,21.6,86.3508,25.8688,10.3475,0.9,0,5,56,0.55
30,21.6,89.3508,25.8688,10.3475,1,0,5,56,0.55
18,22.1844,77.3508,25.8688,10.3475,0.6,0.25,5,56,0.55
21,22.9344,80.3508,25.8688,10.3475,0.7,0.25,5,56,0.55
24,23.6844,83.3508,25.8688,10.3475,0.8,0.25,5,56,0.55
27,24.4344,86.3508,25.8688,10.3475,0.9,0.25,5,56,0.55
30,25.1844,89.3508,25.8688,10.3475,1,0.25,5,56,0.55
18,22.7688,77.3508,25.8688,10.3475,0.6,0.5,5,56,0.55
21,24.2688,80.3508,25.8688,10.3475,0.7,0.5,5,56,0.55
24,25.7688,83.3508,25.8688,10.3475,0.8,0.5,5,56,0.55
27,27.2688,86.3508,25.8688,10.3475,0.9,0.5,5,56,0.55
30,28.7688,89.3508,25.8688,10.3475,1,0.5,5,56,0.55
18,23.3533,77.3508,25.8688,10.3475,0.6,0.75,5,56,0.55
21,25.6033,80.3508,25.8688,10.3475,0.7,0.75,5,56,0.55
24,27.8533,83.3508,25.8688,10.3475,0.8,0.75,5,56,0.55
27,30.1033,86.3508,25.8688,10.3475,0.9,0.75,5,56,0.55
30,32.3533,89.3508,25.8688,10.3475,1,0.75,5,56,0.55
18,23.9377,77.3508,25.8688,10.3475,0.6,1,5,56,0.55
21,26.9377,80.3508,25.8688,10.3475,0.7,1,5,56,0.55
24,29.9377,83.3508,25.8688,10.3475,0.8,1,5,56,0.55
27,32.9377,86.3508,25.8688,10.3475,0.9,1,5,56,0.55
30,35.9377,89.3508,25.8688,10.3475,1,1,5,56,0.55
18,21.6,81.1435,22.3532,11.1766,0.6,0,4,60,0.55
21,21.6,84.1435,22.3532,11.1766,0.7,0,4,60,0.55
24,21.6,87.1435,22.3532,11.1766,0.8,0,4,60,0.55
27,21.6,90.1435,22.3532,11.1766,0.9,0,4,60,0.55
30,21.6,93.1435,22.3532,11.1766,1,0,4,60,0.55
18,22.1844,81.1435,22.3532,11.1766,0.6,0.25,4,60,0.55
21,22.9344,84.1435,22.3532,11.1766,0.7,0.25,4,60,0.55
24,23.6844,87.1435,22.3532,11.1766,0.8,0.25,4,60,0.55
27,24.4344,90.1435,22.3532,11.1766,0.9,0.25,4,60,0.55
30,25.1844,93.1435,22.3532,11.1766,1,0.25,4,60,0.55
18,22.7688,81.1435,22.3532,11.1766,0.6,0.5,4,60,0.55
21,24.2688,84.1435,22.3532,11.1766,0.7,0.5,4,60,0.55
24,25.7688,87.1435,22.3532,11.1766,0.8,0.5,4,60,0.55
27,27.2688,90.1435,22.3532,11.1766,0.9,0.5,4,60,0.55
30,28.7688,93.1435,22.3532,11.1766,1,0.5,4,60,0.55
18,23.3533,81.1435,22.3532,11.1766,0.6,0.75,4,60,0.55
21,25.6033,84.1435,22.3532,11.1766,0.7,0.75,4,60,0.55
24,27.8533,87.1435,22.3532,11.1766,0.8,0.75,4,60,0.55
27,30.1033,90.1435,22.3532,11.1766,0.9,0.75,4,60,0.55
30,32.3533,93.1435,22.3532,11.1766,1,0.75,4,60,0.55
18,23.9377,81.1435,22.3532,11.1766,0.6,1,4,60,0.55
21,26.9377,84.1435,22.3532,11.1766,0.7,1,4,60,0.55
24,29.9377,87.1435,22.3532,11.1766,0.8,1,4,60,0.55
27,32.9377,90.1435,22.3532,11.1766,0.9,1,4,60,0.55
30,35.9377,93.1435,22.3532,11.1766,1,1,4,60,0.55
18,21.6,81.3033,23.7092,10.5374,0.6,0,4.5,60,0.55
21,21.6,84.3033,23.7092,10.5374,0.7,0,4.5,60,0.55
24,21.6,87.3033,23.7092,10.5374,0.8,0,4.5,60,0.55
27,21.6,90.3033,23.7092,10.5374,0.9,0,4.5,60,0.55
30,21.6,93.3033,23.7092,10.5374,1,0,4.5,60,0.55
18,22.1844,81.3033,23.7092,10.5374,0.6,0.25,4.5,60,0.55
21,22.9344,84.3033,23.7092,10.5374,0.7,0.25,4.5,60,0.55
24,23.6844,87.3033,23.7092,10.5374,0.8,0.25,4.5,60,0.55
27,24.4344,90.3033,23.7092,10.5374,0.9,0.25,4.5,60,0.55
30,25.1844,93.3033,23.7092,10.5374,1,0.25,4.5,60,0.55
18,22.7688,81.3033,23.7092,10.5374,0.6,0.5,4.5,60,0.55
21,24.2688,84.3033,23.7092,10.5374,0.7,0.5,4.5,60,0.55
24,25.7688,87.3033,23.7092,10.5374,0.8,0.5,4.5,60,0.55
27,27.2688,90.3033,23.7092,10.5374,0.9,0.5,4.5,60,0.55
30,28.7688,93.3033,23.7092,10.5374,1,0.5,4.5,60,0.55
18,23.3533,81.3033,23.7092,10.5374,0.6,0.75,4.5,60,0.55
21,25.6033,84.3033,23.7092,10.5374,0.7,0.75,4.5,60,0.55
24,27.8533,87.3033,23.7092,10.5374,0.8,0.75,4.5,60,0.55
27,30.1033,90.3033,23.7092,10.5374,0.9,0.75,4.5,60,0.55
30,32.3533,93.3033,23.7092,10.5374,1,0.75,4.5,60,0.55
18,23.9377,81.3033,23.7092,10.5374,0.6,1,4.5,60,0.55
21,26.9377,84.3033,23.7092,10.5374,0.7,1,4.5,60,0.55
24,29.9377,87.3033,23.7092,10.5374,0.8,1,4.5,60,0.55
27,32.9377,90.3033,23.7092,10.5374,0.9,1,4.5,60,0.55
30,35.9377,93.3033,23.7092,10.5374,1,1,4.5,60,0.55
18,21.6,81.4385,24.9917,9.9967,0.6,0,5,60,0.55
21,21.6,84.4385,24.9917,9.9967,0.7,0,5,60,0.55
24,21.6,87.4385,24.9917,9.9967,0.8,0,5,60,0.55
27,21.6,90.4385,24.9917,9.9967,0.9,0,5,60,0.55
30,21.6,93.4385,24.9917,9.9967,1,0,5,60,0.55
18,22.1844,81.4385,24.9917,9.9967,0.6,0.25,5,60,0.55
21,22.9344,84.4385,24.9917,9.9967,0.7,0.25,5,60,0.55
24,23.6844,87.4385,24.9917,9.9967,0.8,0.25,5,60,0.55
27,24.4344,90.4385,24.9917,9.9967,0.9,0.25,5,60,0.55
30,25.1844,93.4385,24.9917,9.9967,1,0.25,5,60,0.55
18,22.7688,81.4385,24.9917,9.9967,0.6,0.5,5,60,0.55
21,24.2688,84.4385,24.9917,9.9967,0.7,0.5,5,60,0.55
24,25.7688,87.4385,24.9917,9.9967,0.8,0.5,5,60,0.55
27,27.2688,90.4385,24.9917,9.9967,0.9,0.5,5,60,0.55
30,28.7688,93.4385,24.9917,9.9967,1,0.5,5,60,0.55
18,23.3533,81.4385,24.9917,9.9967,0.6,0.75,5,60,0.55
21,25.6033,84.4385,24.9917,9.9967,0.7,0.75,5,60,0.55
24,27.8533,87.4385,24.9917,9.9967,0.8,0.75,5,60,0.55
27,30.1033,90.4385,24.9917,9.9967,0.9,0.75,5,60,0.55
30,32.3533,93.4385,24.9917,9.9967,1,0.75,5,60,0.55
18,23.9377,81.4385,24.9917,9.9967,0.6,1,5,60,0.55
21,26.9377,84.4385,24.9917,9.9967,0.7,1,5,60,0.55
24,29.9377,87.4385,24.9917,9.9967,0.8,1,5,60,0.55
27,32.9377,90.4385,24.9917,9.9967,0.9,1,5,60,0.55
30,35.9377,93.4385,24.9917,9.9967,1,1,5,60,0.55
