sref,cref,tipChord,leadingEdgeX,cgPositionX,hTailX,hTailTipY,hTailChord,taperRatio,transitionSetbackRatio,cgPositionRatio,hTailAR,hTailLength,hTailCoeff
2412.9962,24.0679,11.76,21,27.017,76.246,27.7097,11.0839,0.49,0.7,1,5,52,0.55
2426.1012,24.1099,12,21,27.0275,76.2466,27.8091,11.1236,0.5,0.7,1,5,52,0.55
2295.0512,23.7507,9.6,24,29.9377,79.2531,26.8453,10.7381,0.4,0.8,1,5,52,0.55
2308.1562,23.7803,9.84,24,29.9451,79.2512,26.9386,10.7755,0.41,0.8,1,5,52,0.55
2321.2612,23.8113,10.08,24,29.9528,79.2496,27.0326,10.8131,0.42,0.8,1,5,52,0.55
2334.3662,23.8438,10.32,24,29.961,79.2482,27.1273,10.8509,0.43,0.8,1,5,52,0.55
2347.4712,23.8777,10.56,24,29.9694,79.2472,27.2227,10.8891,0.44,0.8,1,5,52,0.55
2360.5762,23.9131,10.8,24,29.9783,79.2464,27.3188,10.9275,0.45,0.8,1,5,52,0.55
2373.6812,23.9498,11.04,24,29.9874,79.2459,27.4155,10.9662,0.46,0.8,1,5,52,0.55
2386.7862,23.9878,11.28,24,29.997,79.2457,27.5129,11.0052,0.47,0.8,1,5,52,0.55
2399.8912,24.0272,11.52,24,30.0068,79.2457,27.611,11.0444,0.48,0.8,1,5,52,0.55
2412.9962,24.0679,11.76,24,30.017,79.246,27.7097,11.0839,0.49,0.8,1,5,52,0.55
2426.1012,24.1099,12,24,30.0275,79.2466,27.8091,11.1236,0.5,0.8,1,5,52,0.55
2295.0512,23.7507,9.6,27,32.9377,82.2531,26.8453,10.7381,0.4,0.9,1,5,52,0.55
2308.1562,23.7803,9.84,27,32.9451,82.2512,26.9386,10.7755,0.41,0.9,1,5,52,0.55
2321.2612,23.8113,10.08,27,32.9528,82.2496,27.0326,10.8131,0.42,0.9,1,5,52,0.55
2334.3662,23.8438,10.32,27,32.961,82.2482,27.1273,10.8509,0.43,0.9,1,5,52,0.55
2347.4712,23.8777,10.56,27,32.9694,82.2472,27.2227,10.8891,0.44,0.9,1,5,52,0.55
2360.5762,23.9131,10.8,27,32.9783,82.2464,27.3188,10.9275,0.45,0.9,1,5,52,0.55
2373.6812,23.9498,11.04,27,32.9874,82.2459,27.4155,10.9662,0.46,0.9,1,5,52,0.55
2386.7862,23.9878,11.28,27,32.997,82.2457,27.5129,11.0052,0.47,0.9,1,5,52,0.55
2399.8912,24.0272,11.52,27,33.0068,82.2457,27.611,11.0444,0.48,0.9,1,5,52,0.55
2412.9962,24.0679,11.76,27,33.017,82.246,27.7097,11.0839,0.49,0.9,1,5,52,0.55
2426.1012,24.1099,12,27,33.0275,82.2466,27.8091,11.1236,0.5,0.9,1,5,52,0.55
2295.0512,23.7507,9.6,30,35.9377,85.2531,26.8453,10.7381,0.4,1,1,5,52,0.55
2308.1562,23.7803,9.84,30,35.9451,85.2512,26.9386,10.7755,0.41,1,1,5,52,0.55
2321.2612,23.8113,10.08,30,35.9528,85.2496,27.0326,10.8131,0.42,1,1,5,52,0.55
2334.3662,23.8438,10.32,30,35.961,85.2482,27.1273,10.8509,0.43,1,1,5,52,0.55
2347.4712,23.8777,10.56,30,35.9694,85.2472,27.2227,10.8891,0.44,1,1,5,52,0.55
2360.5762,23.9131,10.8,30,35.9783,85.2464,27.3188,10.9275,0.45,1,1,5,52,0.55
2373.6812,23.9498,11.04,30,35.9874,85.2459,27.4155,10.9662,0.46,1,1,5,52,0.55
2386.7862,23.9878,11.28,30,35.997,85.2457,27.5129,11.0052,0.47,1,1,5,52,0.55
2399.8912,24.0272,11.52,30,36.0068,85.2457,27.611,11.0444,0.48,1,1,5,52,0.55
2412.9962,24.0679,11.76,30,36.017,85.246,27.7097,11.0839,0.49,1,1,5,52,0.55
2426.1012,24.1099,12,30,36.0275,85.2466,27.8091,11.1236,0.5,1,1,5,52,0.55
2295.0512,23.7507,9.6,18,23.9377,77.3508,25.8688,10.3475,0.4,0.6,1,5,56,0.55
2308.1562,23.7803,9.84,18,23.9451,77.3492,25.9587,10.3835,0.41,0.6,1,5,56,0.55
2321.2612,23.8113,10.08,18,23.9528,77.3479,26.0493,10.4197,0.42,0.6,1,5,56,0.55
2334.3662,23.8438,10.32,18,23.961,77.3469,26.1406,10.4562,0.43,0.6,1,5,56,0.55
2347.4712,23.8777,10.56,18,23.9694,77.3462,26.2325,10.493,0.44,0.6,1,5,56,0.55
2360.5762,23.9131,10.8,18,23.9783,77.3458,26.325,10.53,0.45,0.6,1,5,56,0.55
2373.6812,23.9498,11.04,18,23.9874,77.3456,26.4183,10.5673,0.46,0.6,1,5,56,0.55
2386.7862,23.9878,11.28,18,23.997,77.3457,26.5121,10.6048,0.47,0.6,1,5,56,0.55
2399.8912,24.0272,11.52,18,24.0068,77.3461,26.6066,10.6426,0.48,0.6,1,5,56,0.55
2412.9962,24.0679,11.76,18,24.017,77.3468,26.7017,10.6807,0.49,0.6,1,5,56,0.55
2426.1012,24.1099,12,18,24.0275,77.3477,26.7975,10.719,0.5,0.6,1,5,56,0.55
2295.0512,23.7507,9.6,21,26.9377,80.3508,25.8688,10.3475,0.4,0.7,1,5,56,0.55
2308.1562,23.7803,9.84,21,26.9451,80.3492,25.9587,10.3835,0.41,0.7,1,5,56,0.55
2321.2612,23.8113,10.08,21,26.9528,80.3479,26.0493,10.4197,0.42,0.7,1,5,56,0.55
2334.3662,23.8438,10.32,21,26.961,80.3469,26.1406,10.4562,0.43,0.7,1,5,56,0.55
2347.4712,23.8777,10.56,21,26.9694,80.3462,26.2325,10.493,0.44,0.7,1,5,56,0.55
2360.5762,23.9131,10.8,21,26.9783,80.3458,26.325,10.53,0.45,0.7,1,5,56,0.55
2373.6812,23.9498,11.04,21,26.9874,80.3456,26.4183,10.5673,0.46,0.7,1,5,56,0.55
2386.7862,23.9878,11.28,21,26.997,80.3457,26.5121,10.6048,0.47,0.7,1,5,56,0.55
2399.8912,24.0272,11.52,21,27.0068,80.3461,26.6066,10.6426,0.48,0.7,1,5,56,0.55
2412.9962,24.0679,11.76,21,27.017,80.3468,26.7017,10.6807,0.49,0.7,1,5,56,0.55
2426.1012,24.1099,12,21,27.0275,80.3477,26.7975,10.719,0.5,0.7,1,5,56,0.55
2295.0512,23.7507,9.6,24,29.9377,83.3508,25.8688,10.3475,0.4,0.8,1,5,56,0.55
2308.1562,23.7803,9.84,24,29.9451,83.3492,25.9587,10.3835,0.41,0.8,1,5,56,0.55
2321.2612,23.8113,10.08,24,29.9528,83.3479,26.0493,10.4197,0.42,0.8,1,5,56,0.55
2334.3662,23.8438,10.32,24,29.961,83.3469,26.1406,10.4562,0.43,0.8,1,5,56,0.55
2347.4712,23.8777,10.56,24,29.9694,83.3462,26.2325,10.493,0.44,0.8,1,5,56,0.55
2360.5762,23.9131,10.8,24,29.9783,83.3458,26.325,10.53,0.45,0.8,1,5,56,0.55
2373.6812,23.9498,11.04,24,29.9874,83.3456,26.4183,10.5673,0.46,0.8,1,5,56,0.55
2386.7862,23.9878,11.28,24,29.997,83.3457,26.5121,10.6048,0.47,0.8,1,5,56,0.55
2399.8912,24.0272,11.52,24,30.0068,83.3461,26.6066,10.6426,0.48,0.8,1,5,56,0.55
2412.9962,24.0679,11.76,24,30.017,83.3468,26.7017,10.6807,0.49,0.8,1,5,56,0.55
2426.1012,24.1099,12,24,30.0275,83.3477,26.7975,10.719,0.5,0.8,1,5,56,0.55
2295.0512,23.7507,9.6,27,32.9377,86.3508,25.8688,10.3475,0.4,0.9,1,5,56,0.55
2308.1562,23.7803,9.84,27,32.9451,86.3492,25.9587,10.3835,0.41,0.9,1,5,56,0.55
2321.2612,23.8113,10.08,27,32.9528,86.3479,26.0493,10.4197,0.42,0.9,1,5,56,0.55
2334.3662,23.8438,10.32,27,32.961,86.3469,26.1406,10.4562,0.43,0.9,1,5,56,0.55
2347.4712,23.8777,10.56,27,32.9694,86.3462,26.2325,10.493,0.44,0.9,1,5,56,0.55
2360.5762,23.9131,10.8,27,32.9783,86.3458,26.325,10.53,0.45,0.9,1,5,56,0.55
2373.6812,23.9498,11.04,27,32.9874,86.3456,26.4183,10.5673,0.46,0.9,1,5,56,0.55
2386.7862,23.9878,11.28,27,32.997,86.3457,26.5121,10.6048,0.47,0.9,1,5,56,0.55
2399.8912,24.0272,11.52,27,33.0068,86.3461,26.6066,10.6426,0.48,0.9,1,5,56,0.55
2412.9962,24.0679,11.76,27,33.017,86.3468,26.7017,10.6807,0.49,0.9,1,5,56,0.55
2426.1012,24.1099,12,27,33.0275,86.3477,26.7975,10.719,0.5,0.9,1,5,56,0.55
2295.0512,23.7507,9.6,30,35.9377,89.3508,25.8688,10.3475,0.4,1,1,5,56,0.55
2308.1562,23.7803,9.84,30,35.9451,89.3492,25.9587,10.3835,0.41,1,1,5,56,0.55
2321.2612,23.8113,10.08,30,35.9528,89.3479,26.0493,10.4197,0.42,1,1,5,56,0.55
2334.3662,23.8438,10.32,30,35.961,89.3469,26.1406,10.4562,0.43,1,1,5,56,0.55
2347.4712,23.8777,10.56,30,35.9694,89.3462,26.2325,10.493,0.44,1,1,5,56,0.55
2360.5762,23.9131,10.8,30,35.9783,89.3458,26.325,10.53,0.45,1,1,5,56,0.55
2373.6812,23.9498,11.04,30,35.9874,89.3456,26.4183,10.5673,0.46,1,1,5,56,0.55
2386.7862,23.9878,11.28,30,35.997,89.3457,26.5121,10.6048,0.47,1,1,5,56,0.55
2399.8912,24.0272,11.52,30,36.0068,89.3461,26.6066,10.6426,0.48,1,1,5,56,0.55
2412.9962,24.0679,11.76,30,36.017,89.3468,26.7017,10.6807,0.49,1,1,5,56,0.55
2426.1012,24.1099,12,30,36.0275,89.3477,26.7975,10.719,0.5,1,1,5,56,0.55
2295.0512,23.7507,9.6,18,23.9377,81.4385,24.9917,9.9967,0.4,0.6,1,5,60,0.55
2308.1562,23.7803,9.84,18,23.9451,81.4372,25.0785,10.0314,0.41,0.6,1,5,60,0.55
2321.2612,23.8113,10.08,18,23.9528,81.4362,25.166,10.0664,0.42,0.6,1,5,60,0.55
2334.3662,23.8438,10.32,18,23.961,81.4355,25.2542,10.1017,0.43,0.6,1,5,60,0.55
2347.4712,23.8777,10.56,18,23.9694,81.4351,25.343,10.1372,0.44,0.6,1,5,60,0.55
2360.5762,23.9131,10.8,18,23.9783,81.435,25.4324,10.173,0.45,0.6,1,5,60,0.55
2373.6812,23.9498,11.04,18,23.9874,81.4352,25.5225,10.209,0.46,0.6,1,5,60,0.55
2386.7862,23.9878,11.28,18,23.997,81.4356,25.6131,10.2453,0.47,0.6,1,5,60,0.55
2399.8912,24.0272,11.52,18,24.0068,81.4364,25.7044,10.2818,0.48,0.6,1,5,60,0.55
2412.9962,24.0679,11.76,18,24.017,81.4373,25.7963,10.3185,0.49,0.6,1,5,60,0.55
2426.1012,24.1099,12,18,24.0275,81.4386,25.8888,10.3555,0.5,0.6,1,5,60,0.55
2295.0512,23.7507,9.6,21,26.9377,84.4385,24.9917,9.9967,0.4,0.7,1,5,60,0.55
2308.1562,23.7803,9.84,21,26.9451,84.4372,25.0785,10.0314,0.41,0.7,1,5,60,0.55
2321.2612,23.8113,10.08,21,26.9528,84.4362,25.166,10.0664,0.42,0.7,1,5,60,0.55
2334.3662,23.8438,10.32,21,26.961,84.4355,25.2542,10.1017,0.43,0.7,1,5,60,0.55
2347.4712,23.8777,10.56,21,26.9694,84.4351,25.343,10.1372,0.44,0.7,1,5,60,0.55
2360.5762,23.9131,10.8,21,26.9783,84.435,25.4324,10.173,0.45,0.7,1,5,60,0.55
2373.6812,23.9498,11.04,21,26.9874,84.4352,25.5225,10.209,0.46,0.7,1,5,60,0.55
2386.7862,23.9878,11.28,21,26.997,84.4356,25.6131,10.2453,0.47,0.7,1,5,60,0.55
2399.8912,24.0272,11.52,21,27.0068,84.4364,25.7044,10.2818,0.48,0.7,1,5,60,0.55
2412.9962,24.0679,11.76,21,27.017,84.4373,25.7963,10.3185,0.49,0.7,1,5,60,0.55
2426.1012,24.1099,12,21,27.0275,84.4386,25.8888,10.3555,0.5,0.7,1,5,60,0.55
2295.0512,23.7507,9.6,24,29.9377,87.4385,24.9917,9.9967,0.4,0.8,1,5,60,0.55
2308.1562,23.7803,9.84,24,29.9451,87.4372,25.0785,10.0314,0.41,0.8,1,5,60,0.55
2321.2612,23.8113,10.08,24,29.9528,87.4362,25.166,10.0664,0.42,0.8,1,5,60,0.55
2334.3662,23.8438,10.32,24,29.961,87.4355,25.2542,10.1017,0.43,0.8,1,5,60,0.55
2347.4712,23.8777,10.56,24,29.9694,87.4351,25.343,10.1372,0.44,0.8,1,5,60,0.55
2360.5762,23.9131,10.8,24,29.9783,87.435,25.4324,10.173,0.45,0.8,1,5,60,0.55
2373.6812,23.9498,11.04,24,29.9874,87.4352,25.5225,10.209,0.46,0.8,1,5,60,0.55
2386.7862,23.9878,11.28,24,29.997,87.4356,25.6131,10.2453,0.47,0.8,1,5,60,0.55
2399.8912,24.0272,11.52,24,30.0068,87.4364,25.7044,10.2818,0.48,0.8,1,5,60,0.55
2412.9962,24.0679,11.76,24,30.017,87.4373,25.7963,10.3185,0.49,0.8,1,5,60,0.55
2426.1012,24.1099,12,24,30.0275,87.4386,25.8888,10.3555,0.5,0.8,1,5,60,0.55
2295.0512,23.7507,9.6,27,32.9377,90.4385,24.9917,9.9967,0.4,0.9,1,5,60,0.55
2308.1562,23.7803,9.84,27,32.9451,90.4372,25.0785,10.0314,0.41,0.9,1,5,60,0.55
2321.2612,23.8113,10.08,27,32.9528,90.4362,25.166,10.0664,0.42,0.9,1,5,60,0.55
2334.3662,23.8438,10.32,27,32.961,90.4355,25.2542,10.1017,0.43,0.9,1,5,60,0.55
2347.4712,23.8777,10.56,27,32.9694,90.4351,25.343,10.1372,0.44,0.9,1,5,60,0.55
2360.5762,23.9131,10.8,27,32.9783,90.435,25.4324,10.173,0.45,0.9,1,5,60,0.55
2373.6812,23.9498,11.04,27,32.9874,90.4352,25.5225,10.209,0.46,0.9,1,5,60,0.55
2386.7862,23.9878,11.28,27,32.997,90.4356,25.6131,10.2453,0.47,0.9,1,5,60,0.55
2399.8912,24.0272,11.52,27,33.0068,90.4364,25.7044,10.2818,0.48,0.9,1,5,60,0.55
2412.9962,24.0679,11.76,27,33.017,90.4373,25.7963,10.3185,0.49,0.9,1,5,60,0.55
2426.1012,24.1099,12,27,33.0275,90.4386,25.8888,10.3555,0.5,0.9,1,5,60,0.55
2295.0512,23.7507,9.6,30,35.9377,93.4385,24.9917,9.9967,0.4,1,1,5,60,0.55
2308.1562,23.7803,9.84,30,35.9451,93.4372,25.0785,10.0314,0.41,1,1,5,60,0.55
2321.2612,23.8113,10.08,30,35.9528,93.4362,25.166,10.0664,0.42,1,1,5,60,0.55
2334.3662,23.8438,10.32,30,35.961,93.4355,25.2542,10.1017,0.43,1,1,5,60,0.55
2347.4712,23.8777,10.56,30,35.9694,93.4351,25.343,10.1372,0.44,1,1,5,60,0.55
2360.5762,23.9131,10.8,30,35.9783,93.435,25.4324,10.173,0.45,1,1,5,60,0.55
2373.6812,23.9498,11.04,30,35.9874,93.4352,25.5225,10.209,0.46,1,1,5,60,0.55
2386.7862,23.9878,11.28,30,35.997,93.4356,25.6131,10.2453,0.47,1,1,5,60,0.55
2399.8912,24.0272,11.52,30,36.0068,93.4364,25.7044,10.2818,0.48,1,1,5,60,0.55
2412.9962,24.0679,11.76,30,36.017,93.4373,25.7963,10.3185,0.49,1,1,5,60,0.55
2426.1012,24.1099,12,30,36.0275,93.4386,25.8888,10.3555,0.5,1,1,5,60,0.55
